"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.6010167117722e-138,0.354740524710544,0.999,0.869,9.51998126675742e-134,"B cells","RPS28"
2.360658196327e-137,1.81374676644282,0.263,0.114,8.64024506437646e-133,"B cells","HDAC9"
9.62286111442927e-137,1.32191871833922,0.356,0.184,3.52206339649226e-132,"B cells","UVRAG"
2.86266003084425e-136,0.524722062081357,0.851,0.673,1.04776219788931e-131,"B cells","PNISR"
3.51517307759492e-134,0.358100390302185,0.999,0.839,1.28658849813052e-129,"B cells","RPS13"
3.93622943437079e-134,0.80811604900784,0.321,0.153,1.44069933527405e-129,"B cells","FCHSD2"
5.77977723011162e-133,1.44326959986172,0.34,0.175,2.11545626399315e-128,"B cells","MARCKSL1"
1.24570964785925e-131,1.45070447932326,0.32,0.158,4.55942188212964e-127,"B cells","TSPAN3"
4.49050322351032e-131,1.18870276575859,0.375,0.202,1.64356908483701e-126,"B cells","ACBD3"
1.22978601560544e-129,0.661223319701715,0.662,0.492,4.50113979571748e-125,"B cells","ISCU"
3.12327688430778e-128,0.728149202589698,0.6,0.391,1.14315057242549e-123,"B cells","STK17A"
1.49136055749298e-127,0.349475254529791,0.999,0.852,5.45852877648007e-123,"B cells","RPL35A"
2.16155495872093e-127,0.422429372106732,0.986,0.796,7.91150730441448e-123,"B cells","RPS17"
5.97934703126021e-126,1.20253955507677,0.366,0.198,2.18850080691155e-121,"B cells","RB1"
1.02991289000474e-124,0.359434032238718,0.999,0.848,3.76958416870635e-120,"B cells","RPL17"
1.20600619029456e-124,0.414755400412362,0.867,0.708,4.41410325709712e-120,"B cells","SF1"
3.20406391366957e-124,0.384979648215367,0.908,0.669,1.1727194330422e-119,"B cells","GAS5"
3.33034419755009e-124,0.382681091911208,0.965,0.802,1.21893927974531e-119,"B cells","ARPC3"
1.5016677138709e-123,0.363819176910017,0.999,0.817,5.49625399953886e-119,"B cells","RPL22"
9.29966370748376e-123,1.37248938558749,0.344,0.184,3.40376991357613e-118,"B cells","HSPA4"
9.31333926352846e-122,0.930145641973272,0.401,0.232,3.40877530384405e-117,"B cells","ELOVL5"
1.18200248439615e-121,0.674100961536934,0.43,0.251,4.32624729313835e-117,"B cells","PLEKHA2"
5.48854923385259e-121,0.788683077965775,0.601,0.426,2.00886390508239e-116,"B cells","SELENOF"
4.15040703221674e-119,0.322484053876941,0.999,0.856,1.51909047786165e-114,"B cells","RPS3A"
3.46044625822265e-116,0.534946872060559,0.616,0.433,1.26655793497207e-111,"B cells","NSD3"
1.24247438913041e-115,0.528519711325439,0.478,0.251,4.54758051165622e-111,"B cells","CTSZ"
1.62584298318446e-115,0.663919405989245,0.469,0.294,5.95074790275346e-111,"B cells","RASGRP2"
8.9131978764996e-115,0.335102811214552,0.998,0.875,3.26231955477762e-110,"B cells","UBA52"
1.01595648611941e-113,1.05373332116027,0.397,0.231,3.71850233484564e-109,"B cells","NT5C"
2.63826138788194e-113,0.387558298360538,0.977,0.862,9.6563005057867e-109,"B cells","MTRNR2L12"
8.48117938830975e-108,1.32145258510866,0.303,0.156,3.10419646791525e-103,"B cells","SCPEP1"
8.69037148696948e-108,1.3967137608209,0.288,0.146,3.1807628679457e-103,"B cells","ZCCHC10"
1.93746891678788e-107,0.661860745245833,0.657,0.509,7.09132998233532e-103,"B cells","TCEA1"
6.17434278033838e-107,0.373532140162049,0.988,0.821,2.25987120103165e-102,"B cells","EEF1D"
2.32503007203907e-106,0.633684845942274,0.685,0.526,8.50984256667019e-102,"B cells","KRT10"
2.35056394158067e-104,0.562924824324958,0.335,0.176,8.6032990825794e-100,"B cells","IFNGR2"
5.71906779866919e-104,1.2796787276386,0.331,0.183,2.09323600499091e-99,"B cells","DNAJC10"
1.27163744385611e-103,1.18810744122532,0.318,0.17,4.65432020825775e-99,"B cells","SP140L"
1.02690876505607e-102,0.485330516685684,0.512,0.333,3.75858877098172e-98,"B cells","SH3BP5"
1.70479104895196e-102,0.524650029411166,0.64,0.476,6.23970571826909e-98,"B cells","TNFAIP8"
5.27210405244259e-101,0.510179095495986,0.787,0.627,1.92964280423451e-96,"B cells","ANAPC16"
1.62904723866114e-100,0.419864377988733,0.908,0.744,5.96247579822364e-96,"B cells","CIRBP"
9.52439690451715e-99,0.454396771500547,0.377,0.217,3.48602451102232e-94,"B cells","PARP14"
3.72103505880787e-98,0.333211370856799,0.668,0.475,1.36193604187427e-93,"B cells","PLAC8"
8.46890538366144e-98,0.343943415118843,0.999,0.839,3.09970405947392e-93,"B cells","RPL3"
1.18537833824012e-97,0.383808806850862,0.449,0.279,4.33860325579268e-93,"B cells","MAP3K1"
1.76059948952569e-96,1.09414657160877,0.389,0.244,6.44397019161299e-92,"B cells","LSM10"
2.3871210468444e-96,0.277724626261856,1,0.869,8.7371017435552e-92,"B cells","RPS12"
2.81300338954536e-96,0.429746641817535,0.891,0.732,1.0295873706075e-91,"B cells","HNRNPDL"
6.6127628221889e-96,0.499820754047495,0.787,0.613,2.42033732054936e-91,"B cells","ERP29"
9.75405065741857e-96,0.428448410211847,0.901,0.706,3.57008008112177e-91,"B cells","SLC25A6"
3.94906028702817e-94,0.314028760235403,0.999,0.849,1.44539555565518e-89,"B cells","RPS4X"
4.20325372979503e-93,0.544828761409261,0.735,0.573,1.53843289764228e-88,"B cells","SMDT1"
1.63073302024042e-92,0.971773332176211,0.263,0.133,5.96864592738197e-88,"B cells","PXK"
1.92352462587949e-92,0.311559223444753,0.998,0.826,7.04029248318152e-88,"B cells","RPL5"
3.33864263770149e-91,0.548889721157688,0.451,0.293,1.22197659182512e-86,"B cells","GABPB1-AS1"
1.49880841024327e-90,0.57671260452027,0.687,0.538,5.48578866233138e-86,"B cells","UCP2"
2.45911090521805e-89,0.441775833998758,0.782,0.603,9.00059182418858e-85,"B cells","HMGN1"
2.01240515175571e-88,0.295266041562108,0.46,0.283,7.36560409594108e-84,"B cells","BCL2"
5.82330193560947e-87,0.776173210853403,0.457,0.307,2.13138674145242e-82,"B cells","ATF7IP"
1.1641483329388e-86,0.71872334433754,0.357,0.215,4.26089931338931e-82,"B cells","BCL10"
2.47916147749274e-85,0.587233185065737,0.546,0.395,9.07397892377118e-81,"B cells","TAF1D"
5.39840131385564e-85,0.297911971681668,0.999,0.863,1.9758688648843e-80,"B cells","RPS15A"
4.011390997132e-83,0.30628490947853,1,0.901,1.46820921886028e-78,"B cells","EEF1A1"
6.96010588835467e-82,0.34034276860771,0.978,0.79,2.54746835619669e-77,"B cells","RPL4"
7.05263948597835e-82,1.21279877309252,0.309,0.181,2.58133657826294e-77,"B cells","CIAO2A"
1.31810449968501e-81,0.350988386303092,0.947,0.753,4.82439427929711e-77,"B cells","HINT1"
5.69265359417217e-81,0.292536537623296,0.997,0.825,2.08356814200295e-76,"B cells","RPL7"
4.15628191835304e-80,0.917843100497933,0.418,0.281,1.5212407449364e-75,"B cells","RNASEH2B"
4.13105504820989e-79,0.521931750363561,0.605,0.458,1.5120074581953e-74,"B cells","MYCBP2"
3.56765469689952e-78,1.2630251682508,0.263,0.143,1.30579729561219e-73,"B cells","OTUD1"
1.13397484157223e-77,0.611531603869883,0.483,0.345,4.15046131763853e-73,"B cells","GABPB1-IT1"
6.58065417047501e-77,0.588071462691382,0.519,0.381,2.40858523293556e-72,"B cells","EIF1B"
3.20555166706296e-75,0.567450737932745,0.674,0.528,1.17326396566172e-70,"B cells","SELENOH"
3.98117949392377e-75,1.05023085589554,0.363,0.236,1.45715150657104e-70,"B cells","GLO1"
2.38147104617482e-74,0.95714770875478,0.338,0.209,8.71642217610447e-70,"B cells","ASXL1"
4.92078235258561e-74,0.396747647628913,0.744,0.6,1.80105554886986e-69,"B cells","SRSF7"
1.49863571755731e-72,0.496529522765714,0.284,0.161,5.48515658983151e-68,"B cells","LAT2"
9.88070301777769e-72,0.29886129902916,0.977,0.791,3.61643611153681e-67,"B cells","TOMM7"
2.29811862405587e-71,0.614098741798021,0.511,0.38,8.4113439759069e-67,"B cells","LAMTOR5"
2.49964473779913e-70,0.450825074780514,0.555,0.415,9.14894970481859e-66,"B cells","ARID1B"
1.23259973229449e-69,0.303196901109546,0.989,0.832,4.51143828017107e-65,"B cells","PFDN5"
2.62853644324972e-69,0.411514548628297,0.725,0.598,9.62070623593832e-65,"B cells","EIF4A2"
2.33729088258713e-68,1.04386737548979,0.307,0.187,8.55471835935714e-64,"B cells","PWP1"
3.16018580671923e-68,0.350953883268021,0.85,0.716,1.1566596071173e-63,"B cells","ATP6V1G1"
8.91333839339795e-68,0.272434486647234,0.987,0.806,3.26237098536758e-63,"B cells","RPL31"
4.63346743772714e-67,0.333952542080927,0.412,0.277,1.69589541688251e-62,"B cells","PPP3CA"
9.18133030905611e-67,0.973331150995773,0.342,0.221,3.36045870641763e-62,"B cells","SINHCAF"
1.60250186345569e-65,0.937244354578662,0.303,0.184,5.86531707043419e-61,"B cells","TMEM134"
1.39991065764875e-64,0.27880702363638,0.997,0.814,5.12381299806018e-60,"B cells","RPL36A"
2.27514834827145e-64,0.38957369705425,0.252,0.136,8.32727046950832e-60,"B cells","PIM2"
5.51180329066294e-64,0.689952907672909,0.479,0.343,2.01737512241554e-59,"B cells","CLEC2D"
5.62391319084813e-64,0.563010971982733,0.32,0.201,2.05840846698232e-59,"B cells","WASHC4"
3.68077828149484e-63,0.273817361962799,0.997,0.829,1.34720165880993e-58,"B cells","RPL24"
6.72682068967366e-62,0.879473427880812,0.279,0.162,2.46208364062746e-57,"B cells","VEGFB"
1.42632370907688e-60,0.287020180314028,0.546,0.412,5.22048740759229e-56,"B cells","TAF7"
2.55941746689991e-60,0.614246643899962,0.382,0.252,9.36772387060035e-56,"B cells","RBM38"
3.31664953633689e-59,0.846690276155191,0.362,0.247,1.21392689679466e-54,"B cells","DCK"
4.38994032349709e-59,0.40365169280463,0.739,0.606,1.60676205780317e-54,"B cells","EIF2S3"
2.93337535488074e-58,0.38809119414133,0.71,0.589,1.0736447136399e-53,"B cells","UBXN1"
1.75245146004678e-57,0.788800729298638,0.263,0.159,6.41414758891721e-53,"B cells","WDR11"
2.3897963894964e-57,0.650125467187194,0.389,0.274,8.74689376519579e-53,"B cells","PTPN1"
4.73935293783151e-57,0.448784721266083,0.393,0.273,1.73465056877571e-52,"B cells","NCK2"
8.16409855499019e-57,0.408088094065035,0.683,0.537,2.98814171211196e-52,"B cells","SNHG8"
1.89439733847474e-55,0.29908082747719,0.668,0.554,6.9336836985514e-51,"B cells","TRA2B"
4.47496801511185e-55,0.256309944692327,0.294,0.178,1.63788304321109e-50,"B cells","ARHGAP25"
1.42698785225943e-54,0.798956152714633,0.284,0.176,5.22291823805473e-50,"B cells","PDE7A"
1.70175613841187e-54,0.295232316353519,0.587,0.447,6.22859764220128e-50,"B cells","IFI16"
8.27963662029728e-54,0.490853597426134,0.449,0.331,3.03042979939501e-49,"B cells","BBX"
5.24931995654565e-53,0.311227000894662,0.773,0.647,1.92130359729527e-48,"B cells","HMGN2"
1.48397729357114e-52,0.437660139949281,0.401,0.279,5.43150529219974e-48,"B cells","MIS18BP1"
2.68864309059866e-52,0.464527853189441,0.554,0.436,9.84070257590017e-48,"B cells","PNN"
1.98834124432945e-48,0.716148615575784,0.339,0.235,7.27752778837024e-44,"B cells","STIM2"
3.17663350070829e-48,0.860837039144805,0.252,0.158,1.16267962759424e-43,"B cells","RABEP1"
1.33863395617201e-47,0.60206671311571,0.435,0.331,4.89953414298516e-43,"B cells","PPP1CC"
5.44145801236523e-47,0.614629995083539,0.275,0.18,1.9916280471058e-42,"B cells","RERE"
7.22651310510479e-47,0.625773635439466,0.318,0.219,2.64497606159941e-42,"B cells","PHKB"
1.10087476851966e-46,0.279772741166588,0.844,0.681,4.02931174025881e-42,"B cells","NME2"
1.31948248612064e-46,0.354014087718171,0.598,0.496,4.82943784745014e-42,"B cells","UBE2I"
3.11711262315605e-46,0.443979439729006,0.395,0.279,1.14089439120134e-41,"B cells","TUT4"
5.54413914774444e-46,0.765540677235242,0.288,0.195,2.02921036946594e-41,"B cells","DEGS1"
1.28875045859662e-45,0.393368649190859,0.387,0.279,4.71695555350949e-41,"B cells","IRF2"
1.41185728956347e-45,0.489064020770149,0.326,0.221,5.16753886553124e-41,"B cells","ZBTB20"
9.7788338488512e-45,0.408508441198202,0.455,0.35,3.57915097701803e-40,"B cells","TRA2A"
2.51673359993605e-44,0.502809216405342,0.361,0.259,9.21149664912592e-40,"B cells","RBM26"
3.94564488978679e-44,0.554815813117482,0.381,0.276,1.44414548611086e-39,"B cells","LTA4H"
6.08545812618237e-44,0.489217163888861,0.29,0.193,2.22733852876401e-39,"B cells","OSER1"
9.39826075952043e-43,0.436055930602459,0.561,0.455,3.43985742059207e-38,"B cells","SNHG32"
1.96878469886954e-42,0.942685312646375,0.255,0.167,7.2059488763324e-38,"B cells","PRKD3"
3.73893695868479e-41,0.743954490896132,0.33,0.235,1.36848831624822e-36,"B cells","SNHG3"
8.72202094926161e-41,0.466012183511828,0.303,0.209,3.19234688763924e-36,"B cells","MEF2A"
1.00020692839458e-40,0.395110145726015,0.331,0.233,3.66085737861701e-36,"B cells","UBE2J1"
1.28062201867965e-40,0.916536295158457,0.273,0.186,4.68720465056939e-36,"B cells","RPA3"
1.40608953123699e-40,0.654609273247029,0.265,0.177,5.14642829328051e-36,"B cells","DUSP22"
3.75703559407325e-40,0.581406661049808,0.387,0.274,1.37511259778675e-35,"B cells","LBH"
6.04930913074446e-39,0.584070951007429,0.465,0.372,2.21410763494378e-34,"B cells","EPB41L4A-AS1"
1.22456605455362e-38,0.305327221488624,0.573,0.476,4.48203421627172e-34,"B cells","THRAP3"
1.92732677616361e-36,0.506989451523346,0.443,0.357,7.05420873343643e-32,"B cells","CYCS"
2.43457754864627e-36,0.572505767985607,0.386,0.296,8.91079728580023e-32,"B cells","CDC40"
2.70616539725628e-36,0.337767588323616,0.656,0.543,9.9048359704977e-32,"B cells","HIST1H4C"
6.41761010350077e-36,0.727788046732984,0.312,0.224,2.34890947398232e-31,"B cells","RCN2"
7.41395696457535e-36,0.296839023104368,0.659,0.571,2.71358238860423e-31,"B cells","UBE2D2"
9.08825130009874e-36,0.357807737904151,0.409,0.318,3.32639085834914e-31,"B cells","CSK"
2.20565317794751e-35,0.49960114376635,0.365,0.275,8.07291119660569e-31,"B cells","PSMB8-AS1"
4.40758809308153e-35,0.555294995918831,0.263,0.179,1.61322131794877e-30,"B cells","NGLY1"
5.41108821327224e-35,0.284907280658368,0.591,0.481,1.98051239693977e-30,"B cells","ARF6"
8.27027415300924e-35,0.392449453182645,0.562,0.486,3.02700304274291e-30,"B cells","SNU13"
8.02713151345907e-34,0.612452746568524,0.324,0.239,2.93801040524115e-29,"B cells","MALT1"
9.89063971737404e-34,0.25836131512322,0.334,0.247,3.62007304295607e-29,"B cells","ITSN2"
1.57492072070514e-33,0.38562836710875,0.313,0.224,5.76436732985286e-29,"B cells","CHD9"
2.69050478237342e-33,0.738424927454672,0.287,0.207,9.84751655396494e-29,"B cells","ITGAE"
6.33609419990014e-33,0.531587356691999,0.305,0.22,2.31907383810545e-28,"B cells","ANKRD49"
7.00219193858168e-33,0.421397271412703,0.468,0.385,2.56287227144028e-28,"B cells","SMARCE1"
1.03057176295094e-32,0.624564661700499,0.323,0.239,3.77199570957674e-28,"B cells","TRMT10C"
1.89906951647313e-32,0.362308774543693,0.575,0.493,6.95078433724329e-28,"B cells","SPCS2"
3.32472730225867e-32,0.411386245845481,0.322,0.228,1.2168834398997e-27,"B cells","OFD1"
3.86352572857066e-32,0.268984492153771,0.729,0.614,1.41408905191415e-27,"B cells","NSA2"
9.9833452139716e-32,0.39293301241922,0.506,0.407,3.65400418176575e-27,"B cells","SLC38A1"
2.87412798329005e-31,0.374569745986023,0.342,0.238,1.05195958316399e-26,"B cells","CCR7"
1.03478723386404e-30,0.268321632423538,0.726,0.617,3.78742475466578e-26,"B cells","UXT"
1.16376788880486e-30,0.330181503326929,0.483,0.402,4.25950684981468e-26,"B cells","SRSF10"
2.19297558927124e-29,0.643267787054821,0.269,0.192,8.02650995429167e-25,"B cells","APOBEC3C"
2.60941221356303e-29,0.657903680415301,0.268,0.194,9.55070964286206e-25,"B cells","ALG13"
4.48302711945365e-29,0.338559247491576,0.37,0.275,1.64083275599123e-24,"B cells","GPR183"
1.65480472672042e-28,0.440462613203199,0.401,0.317,6.05675078026939e-24,"B cells","DNAJC15"
3.31456933759992e-28,0.279041750624154,0.571,0.487,1.21316552325495e-23,"B cells","SNRPB"
8.77262706344978e-27,0.353239529373943,0.484,0.412,3.21086923149326e-22,"B cells","ZNF706"
1.03758272133846e-26,0.594145425666975,0.318,0.242,3.7976565183709e-22,"B cells","MHENCR"
6.68421883329352e-26,0.328043608838793,0.564,0.486,2.44649093517376e-21,"B cells","EIF3D"
7.49687886369223e-26,0.436301151466055,0.38,0.308,2.74393263289999e-21,"B cells","HDAC1"
1.53315860705322e-25,0.262939287862558,0.578,0.502,5.61151381767547e-21,"B cells","TRMT112"
8.62110939623925e-25,0.420898497885005,0.438,0.368,3.15541225011753e-20,"B cells","MRPL54"
9.13763319448329e-25,0.608912853886718,0.342,0.275,3.34446512551283e-20,"B cells","PRMT1"
1.7717424649801e-24,0.538342972402993,0.255,0.188,6.48475459607365e-20,"B cells","ANKRD10"
5.47920522344325e-24,0.465358438734175,0.417,0.35,2.00544390383247e-19,"B cells","PHB2"
2.04586348624029e-23,0.470869435807211,0.284,0.217,7.48806494598808e-19,"B cells","CNTRL"
4.46837021466435e-23,0.615755943026778,0.277,0.215,1.6354681822693e-18,"B cells","MED30"
6.62254603583559e-23,0.360290179919735,0.44,0.371,2.42391807457619e-18,"B cells","TMPO"
7.06463388249557e-23,0.357130002651568,0.412,0.344,2.5857266473322e-18,"B cells","MBD2"
7.09128135707932e-23,0.582398127963185,0.324,0.258,2.5954798895046e-18,"B cells","LSM2"
1.53939236945744e-22,0.37493898092809,0.449,0.385,5.63433001145117e-18,"B cells","CCDC59"
1.89124718471021e-22,0.381927245027345,0.353,0.279,6.92215382075784e-18,"B cells","CEMIP2"
2.03828792844412e-22,0.452674670894714,0.339,0.274,7.46033764689833e-18,"B cells","RBM6"
5.17391172984573e-22,0.463028331425559,0.287,0.225,1.89370343224084e-17,"B cells","AP3B1"
3.09747069650589e-21,0.357724147208343,0.572,0.504,1.13370524962812e-16,"B cells","PEBP1"
4.73817383607862e-21,0.276663237212019,0.374,0.304,1.73421900574314e-16,"B cells","B4GALT1"
7.06791117668391e-21,0.318776678910606,0.369,0.299,2.58692616977808e-16,"B cells","TNFRSF14"
1.52453560921952e-20,0.389651696981141,0.357,0.289,5.57995278330438e-16,"B cells","KRR1"
1.85288278164251e-20,0.324746212133011,0.406,0.338,6.78173626908974e-16,"B cells","ANXA6"
1.49275028211733e-19,0.430873054826816,0.278,0.215,5.46361530757763e-15,"B cells","CCDC18-AS1"
1.81094598172284e-19,0.254340679435927,0.366,0.293,6.62824338770377e-15,"B cells","TBC1D10C"
3.7181964493584e-19,0.364709810756241,0.419,0.358,1.36089708242967e-14,"B cells","CCDC12"
4.37352101852998e-19,0.396269800986665,0.303,0.243,1.60075242799216e-14,"B cells","ZNF644"
7.60532150314201e-19,0.480055078259419,0.331,0.275,2.78362372336501e-14,"B cells","UBE2N"
1.00198823580472e-18,0.426170328060747,0.257,0.2,3.66737714186884e-14,"B cells","VOPP1"
1.39885358648151e-18,0.349416737197336,0.393,0.334,5.11994401188099e-14,"B cells","RNMT"
5.26514430548773e-18,0.499485216279297,0.28,0.223,1.92709546725156e-13,"B cells","PLEKHJ1"
5.60648918185442e-18,0.315693139405814,0.486,0.434,2.05203110545054e-13,"B cells","NOL7"
1.00080718240972e-17,0.372432089821966,0.377,0.321,3.6630543683378e-13,"B cells","FNBP4"
1.45238045763931e-17,0.366700632422388,0.414,0.357,5.31585771300563e-13,"B cells","SBDS"
5.29933602010652e-17,0.267491968979568,0.505,0.448,1.93960997671919e-12,"B cells","RBMX"
1.76284068609112e-16,0.266919863376428,0.444,0.386,6.45217319516211e-12,"B cells","MED10"
1.92997679123599e-16,0.458640415347832,0.328,0.275,7.06390805360285e-12,"B cells","DARS"
5.02569877646325e-16,0.256553845492236,0.456,0.406,1.83945600917331e-11,"B cells","PNRC2"
6.66782290097942e-16,0.274817092434974,0.53,0.484,2.44048985998748e-11,"B cells","EIF5A"
8.01933730399728e-16,0.38265661916652,0.316,0.26,2.93515764663604e-11,"B cells","UPF3A"
2.71718666567783e-15,0.540280579983975,0.274,0.226,9.94517491504743e-11,"B cells","RPAIN"
6.03067223623423e-15,0.288164377238418,0.345,0.295,2.20728634518409e-10,"B cells","MAF1"
1.29794110128821e-14,0.349459929711577,0.34,0.287,4.75059422482498e-10,"B cells","SSBP4"
1.97572541764138e-14,0.335712704378094,0.335,0.28,7.23135260110921e-10,"B cells","NSMCE3"
2.04274975760892e-14,0.519127608759306,0.265,0.216,7.47666838782441e-10,"B cells","C7orf50"
2.49855111631495e-14,0.33538140621496,0.285,0.238,9.14494694082436e-10,"B cells","TSPYL1"
3.39014622742233e-14,0.372654271917588,0.392,0.348,1.24082742069885e-09,"B cells","TMEM256"
3.67408859297463e-14,0.581478587333559,0.252,0.205,1.34475316591464e-09,"B cells","IMPDH2"
7.16659563769472e-14,0.392929495499537,0.341,0.292,2.62304566935264e-09,"B cells","NASP"
2.13196771598924e-12,0.459474129316113,0.347,0.31,7.80321503729221e-08,"B cells","MRPL52"
2.87946626203786e-12,0.32848981830712,0.292,0.243,1.05391344656848e-07,"B cells","BDP1"
6.31462567286835e-12,0.300726934054421,0.361,0.32,2.31121614252654e-07,"B cells","CNOT7"
8.52851275784031e-12,0.423664776550924,0.257,0.213,3.12152095449713e-07,"B cells","LYRM2"
9.82312657415322e-12,0.30597847124326,0.31,0.267,3.59536255740582e-07,"B cells","DDX27"
1.67303754658576e-11,0.388683365736933,0.287,0.242,6.12348472425856e-07,"B cells","BCAS2"
2.19243870450625e-11,0.292073688273306,0.462,0.418,8.02454490236331e-07,"B cells","FBL"
3.53483375587825e-11,0.334688696129782,0.267,0.224,1.293784502989e-06,"B cells","PNKD"
4.69048533398696e-11,0.549452760682289,0.256,0.218,1.71676453709257e-06,"B cells","COMMD3"
5.49915790510968e-11,0.253936394112525,0.299,0.255,2.0127467848492e-06,"B cells","RBBP7"
1.10936048656019e-10,0.48486104374979,0.273,0.235,4.06037031685896e-06,"B cells","DANCR"
1.43370745895925e-10,0.388152560320537,0.295,0.253,5.24751267053674e-06,"B cells","ZNF22"
2.64173614994122e-10,0.456551529687317,0.256,0.218,9.66901848239985e-06,"B cells","SNRNP27"
3.99965189784852e-10,0.417324024829262,0.269,0.234,1.46391259113154e-05,"B cells","ECHDC1"
7.22240869033587e-10,0.467860734729779,0.253,0.217,2.64347380474983e-05,"B cells","CHRAC1"
1.49210149910439e-09,0.355973625478665,0.257,0.222,5.46124069687198e-05,"B cells","PSMC6"
2.69898084828392e-09,0.313751472495576,0.294,0.262,9.87853980280396e-05,"B cells","ERP44"
3.82249763073692e-09,0.316357448693265,0.27,0.228,0.000139907235782602,"B cells","ATF7IP2"
9.78189114917983e-09,0.308948859896707,0.286,0.255,0.000358026997951131,"B cells","MFF"
1.02018292219193e-08,0.328494718859458,0.288,0.254,0.000373397151351469,"B cells","ZCRB1"
5.92673175515136e-08,0.305300972467267,0.364,0.336,0.00216924308970295,"B cells","RANBP1"
6.88944692490539e-08,0.279787824701966,0.316,0.284,0.00252160646898462,"B cells","EXOSC6"
1.02450448628858e-07,0.356281186321531,0.272,0.239,0.00374978887026485,"B cells","NOP58"
1.27035825648503e-07,0.295054485691788,0.287,0.25,0.00464963825456087,"B cells","CFAP97"
4.17224659336388e-07,0.336861207010663,0.286,0.263,0.0152708397563711,"B cells","BTF3L4"
7.17555690937608e-07,0.432329673127012,0.256,0.228,0.0262632558440074,"B cells","ARL14EP"
1.01139287947128e-06,0.295551743184762,0.305,0.279,0.0370179907815283,"B cells","PFDN1"
1.09551582887411e-06,0.309060992110774,0.316,0.293,0.0400969748526215,"B cells","RNASEH2C"
2.35132928850305e-06,0.327124026569908,0.304,0.279,0.0860610032885003,"B cells","TFAM"
2.42809355357077e-06,0.328570515247141,0.272,0.246,0.0888706521542437,"B cells","NCBP2"
3.63110902776368e-06,0.307369747598142,0.307,0.284,0.132902221525179,"B cells","VPS51"
6.72093934701264e-06,0.358559381482583,0.3,0.278,0.24599310104001,"B cells","LARS"
7.1948080929073e-06,0.299697948858997,0.555,0.622,0.2633371710085,"B cells","CRIP1"
9.46585694140262e-05,0.278700661420298,0.266,0.247,1,"B cells","MPG"
0.000171770759367823,0.258058224280328,0.333,0.316,1,"B cells","NHP2"
0.000423875700378171,0.262720269011944,0.274,0.258,1,"B cells","THAP12"
0.000496201008545728,0.597172290768867,0.315,0.302,1,"B cells","SEC11C"
0,2.09768331754135,0.89,0.176,0,"T cells","GZMA"
0,1.97147513098238,0.892,0.208,0,"T cells","CST7"
0,1.8336505463075,0.944,0.27,0,"T cells","NKG7"
0,2.23634797544269,0.975,0.306,0,"T cells","CCL5"
0,1.91076091715062,0.933,0.335,0,"T cells","CD3D"
0,2.01192413924127,0.899,0.311,0,"T cells","CD3G"
0,2.15232569234657,0.992,0.413,0,"T cells","IL32"
0,2.82899402595714,0.76,0.192,0,"T cells","LYAR"
0,1.72032843724358,0.915,0.351,0,"T cells","CD3E"
0,2.6462174146654,0.806,0.245,0,"T cells","DUSP2"
0,1.77824732140324,0.834,0.29,0,"T cells","GZMM"
0,2.99834401491775,0.612,0.089,0,"T cells","KLRG1"
0,4.21239937792044,0.564,0.052,0,"T cells","TRGC2"
0,1.44504672744525,0.723,0.242,0,"T cells","CTSW"
0,4.1434762607497,0.521,0.05,0,"T cells","GZMK"
0,1.44075968387232,0.617,0.146,0,"T cells","CCL4"
0,2.89600433364828,0.554,0.09,0,"T cells","LINC01871"
0,1.03156176056477,0.614,0.155,0,"T cells","PRF1"
0,1.97342327350575,0.77,0.314,0,"T cells","CD2"
0,1.45390628312531,0.722,0.274,0,"T cells","SYNE2"
0,1.57047760449983,0.746,0.299,0,"T cells","TRAC"
0,2.80095616030221,0.567,0.12,0,"T cells","GZMH"
0,2.69419063598361,0.548,0.138,0,"T cells","CD8A"
0,2.24176385458021,0.544,0.148,0,"T cells","PRDM1"
0,1.32746896557738,0.937,0.542,0,"T cells","ARL4C"
0,1.46467428457064,0.698,0.311,0,"T cells","RUNX3"
0,1.57868557733905,0.737,0.351,0,"T cells","IL7R"
0,1.35481608784315,0.817,0.441,0,"T cells","TRBC2"
0,2.53649081311515,0.543,0.168,0,"T cells","KLRB1"
0,1.10469275452285,0.631,0.262,0,"T cells","C12orf75"
0,1.13587391441199,0.53,0.163,0,"T cells","HOPX"
0,1.97337274123368,0.55,0.184,0,"T cells","RORA"
0,1.6743602914778,0.62,0.259,0,"T cells","SPOCK2"
0,1.08223844973249,0.757,0.4,0,"T cells","ID2"
0,1.41477890376278,0.972,0.615,0,"T cells","HCST"
0,1.36170719522942,0.874,0.518,0,"T cells","PPP2R5C"
0,1.76200546327652,0.508,0.153,0,"T cells","SAMD3"
0,1.42232072581198,0.501,0.147,0,"T cells","KLRD1"
0,1.41430391839169,0.632,0.279,0,"T cells","LCK"
0,1.48643265298909,0.496,0.145,0,"T cells","FGFBP2"
0,1.28645111017823,0.769,0.423,0,"T cells","PLAAT4"
0,1.64764823884216,0.468,0.132,0,"T cells","MATK"
0,1.29839301754865,0.656,0.323,0,"T cells","LIME1"
0,1.09794239694134,0.825,0.494,0,"T cells","CD99"
0,2.18243624198819,0.417,0.09,0,"T cells","MYBL1"
0,1.31396512662382,0.758,0.434,0,"T cells","CD81"
